,texto,polaridad
176,"Los nuevos problemas de la distancia entre alumnos y maestros dentro de las aulas Los jóvenes 'invaden' Miami Beach por el receso de primavera, no respetan los protocolos y desatan incidentes: más de 100 detenidos",Neutral
177,Los jóvenes 'invaden' Miami Beach por el receso de primavera Un sintecho se coló 5 horas en la base donde se guarda el Air Force One,Negativo
178,Un sintecho se coló 5 horas en la base donde se guarda el Air Force One El Presidente se refirió a las agresiones que sufrió el sábado en Chubut. También volvió a hablar sobre la deuda externa y la negociación con el FMI. Más: http://clar.in/3rWeBys Mank: 5 curiosidades de la película de Netflix con más nominaciones al Oscar 2021,Negativo
179,Mank: 5 curiosidades de la película de Netflix con más nominaciones al Oscar 2021 Fuerte rumor: se supo quién sería la mujer que aparece junto a Martín Redrado en la foto que provocó la furia de Luciana Salazar.,Neutral
180,Trascendió quién sería la mujer que aparece en la polémica foto junto a Martín Redrado Detectan otros 55 casos de coronavirus en dos contingentes de egresados que volvieron de Cancún,Neutral
181,Detectan otros 55 casos de Covid-19 en dos contingentes de egresados que volvieron de Cancún De qué se trata la vida de los súper inteligentes.,Neutral
182,Qué es ser una superdotada como la niña de 9 años que tiene un IQ superior a Einstein Iker Casillas y Sara Carbonero y el patrimonio millonario que les queda tras la inesperada separación,Positivo
183,"Los millones que les quedan a Iker Casillas y Sara Carbonero tras la inesperada separación Misterio: el lago que puede cambiar de color entre el rosa, el blanco o el azul",Neutral
184,"Misterio: el lago que puede cambiar de color entre el rosa, el blanco o el azul Cómo anda el auto eléctrico de lujo que tiene dos motores",Neutral
185,Cómo anda el auto eléctrico de lujo que tiene dos motores Florencia Carignano apuntó a una disposición del ex presidente que facilitaba el trámite de los que huían del chavismo. Más: http://clar.in/3bK9dsq Se dispararon las apuestas sobre el nombre de la hija que esperan Meghan Markle y el príncipe Harry.,Neutral
186,Se dispararon las apuestas sobre el nombre de la hija que esperan Meghan Markle y Harry SORPRESIVO,Neutral
187,"Carmen Barbieri le dejó un llamativo mensaje a Sofía Aldrey, la ex de Federico Bal Alberto Fernández: 'Los violentos tiran piedras, nosotros llevamos obras y vacunas'",Neutral
188,"Alberto Fernández: 'Los violentos tiran piedras, nosotros llevamos obras y vacunas' San Pablo ya vive con toque de queda y cierra las escuelas: llamado desesperado de los gobernadores a Bolsonaro",Neutral
189,"San Pablo ya vive con toque de queda y cierra las escuelas VIDEO: apareció una morsa ártica, totalmente agotada, en la costa irlandesa",Neutral
190,"Crisis climática: apareció una morsa ártica, totalmente agotada, en la costa irlandesa Por primera vez, prueban pasteurizar leche dentro del sachet para venderla sin intermediarios",Neutral
191,"Por primera vez, prueban pasteurizar leche dentro del sachet para venderla sin intermediarios Incendios en la Patagonia: 30 mil hectáreas afectadas y varios focos activos",Neutral
192,Incendios en la Patagonia: 30 mil hectáreas afectadas y varios focos activos VIDEO: el instante en el que arrojan un piedrazo que rompe un vidrio de la camioneta de Alberto Fernández,Neutral
193,El instante en el que arrojan un piedrazo que rompe un vidrio de la camioneta del Presidente FEMICIDIO EN ENTRE RÍOS,Neutral
194,"Mató a puñaladas a su expareja tras recibir una orden judicial por violencia de género Quién es Adhara Pérez, la niña de 9 años con el IQ superior a Einstein y Stephen Hawking",Positivo
195,"Quién es Adhara Pérez, la niña de 9 años con el IQ superior a Einstein y Stephen Hawking Irán tensa la cuerda con EE.UU. y anuncia que tiene una nueva 'ciudad de misiles'",Positivo
196,Irán tensa la cuerda con EE.UU. y anuncia que tiene una nueva 'ciudad de misiles' MALTRATO ANIMAL ❌,Neutral
197,"Cazadores alemanes mataron a 543 animales protegidos Se lo dijo el DT Mauricio Pochettino en el segundo tiempo, cuando lo reemplazó. Más: http://clar.in/3ldfGiI. La startup argentina que es capaz de reutilizar sus cohetes como SpaceX",Neutral
198,La startup argentina que es capaz de reutilizar sus cohetes como SpaceX Escracharon a Ginés González García en un restaurante porteño. Más: https://clar.in/3lgO9ge Una enfermera utilizó una jeringa vacía para simular la aplicación a una abuela.,Neutral
199,El video del engaño: enfermera vacuna contra el Covid-19 con una jeringa vacía Ernesto Tenembaum blanqueó una charla privada con Alberto Cormillot tras la desagradable frase que lanzó sobre su paternidad.,Neutral
200,Tenembaum reveló que tuvo una charla privada con Cormillot tras el escándalo HORÓSCOPO SEMANAL ✨,Neutral
201,"Horóscopo semanal: predicciones para todos los signos Pablo EskoBear, el oso que se comió 30 kilos de cocaína y ahora será llevado al cine",Neutral
202,"Pablo EskoBear, el oso que se comió 30 kilos de cocaína y ahora será llevado al cine El triste destino de los Barría: tres hermanos muertos en dos tragedias",Neutral
203,El triste destino de los Barría: tres hermanos muertos en dos tragedias El Papa Francisco contó por qué fue a una psiquiatra,Neutral
204,El Papa Francisco contó por qué fue a una psiquiatra DESOLADOR 😭,Neutral
205,Cambio climático: expertos hablan de un futuro 'espantoso' Nominaciones Oscar 2021: categorías y quienes tienen más chances de ganar la estatuilla,Neutral
206,Nominaciones Oscar 2021: categorías y quienes tienen más chances de ganar la estatuilla El repartidor que estudiaba en la calle entre pedido y pedido recibirá una beca,Neutral
207,El repartidor que estudiaba en la calle entre pedido y pedido recibirá una beca Los españoles que acompañarán a Mono Burgos en el banco de Newell's.,Neutral
208,"¿Quiénes son los españoles que acompañarán a Mono Burgos en el banco de Newell's? Oscars 2021: estas son las películas, actores y actrices que competirán por el premio",Neutral
209,"Oscars 2021: estas son las películas, actores y actrices que competirán por el premio HALLAZGO REVELADOR",Neutral
210,Hallazgo revelador: confirman la existencia de una capa oculta en el núcleo de la Tierra Bolivia: la ex presidenta estaba escondida en el baúl de un sommier y circulan sus fotos tras las rejas,Neutral
211,Bolivia: la ex presidenta estaba escondida en el baúl de un sommier y circulan sus fotos tras las... El ex ministro de Salud debió abandonar el local de San Telmo ante la reacción de algunos comensales. Tuvieron que intervenir los mozos. Más: http://clar.in/3lgO9ge. Telegram prepara las salas de voz al estilo de Clubhouse,Neutral
212,Telegram prepara las salas de voz al estilo de Clubhouse Suben las acciones argentinas en Wall Street.,Neutral
213,El dólar blue se vende a $ 142 y el riesgo país vuelve a bajar La escalera del Santo Sepulcro que nadie puede mover desde hace 300 años,Neutral
214,"La escalera del Santo Sepulcro que nadie puede mover desde hace 300 años ""MALEDUCADO, ANDÁ A VACUNAR A LA GENTE GRANDE""",Neutral
215,VIDEO: escracharon a Ginés González García en un restaurante porteño Preocupación en el fútbol argentino 🚨,Neutral
216,La lesión y el llanto de una de las promesas del fútbol argentino que dejó preocupados a todos Cómo se armó la estructura administrativa para beneficiar a Lázaro Báez,Neutral
217,Nueva etapa clave en el juicio a Cristina Adam Levine será vecino de Meghan Markle y el príncipe Harry: la millonaria mansión que compró.,Neutral
218,Adam Levine será vecino de Meghan y el príncipe Harry: la fabulosa mansión que compró Alemania también suspende el uso de la vacuna de AstraZeneca contra el coronavirus,Neutral
219,Alemania también suspende el uso de la vacuna de AstraZeneca contra el coronavirus Racing sumó tres casos positivos de Covid-19,Neutral
220,Racing sumó tres casos positivos de Covid-19 La nueva y original forma de Luis Enrique y la Selección España para anunciar los convocados,Positivo
221,"La nueva y original forma de Luis Enrique y la Selección España para anunciar los convocados Un candidato presidencial peruano se flagela desde hace 40 años y dice estar ""enamorado de la virgen María""",Positivo
222,"Un candidato presidencial peruano dice estar 'enamorado de la virgen María' Fue durante un operativo de Gendarmería cerca de Paso de los Libres. También fue apresado un ex integrante de Prefectura. Más: http://clar.in/30QULZb Versiones que van de Billy Bond a Soda Stereo y Juanse, y hasta una en portugués",Neutral
223,La Biblia de Vox Dei cumple 50 años Cómo es el búnker que salvará al mundo en caso de la llegada del Apocalipsis,Neutral
224,Cómo es el búnker que salvará al mundo en caso de la llegada del Apocalipsis Remates de inmuebles sin herederos: qué hay que saber para participara con un click,Neutral
225,Remates online de inmuebles en pesos: qué hay que saber para participar Desde Juntos por el Cambio denunciaron a Horacio Pietragalla por las embarazadas escondidas en el monte de Formosa.,Neutral
226,Desde Juntos por el Cambio denunciaron a Horacio Pietragalla Cómo y dónde comprar.,Neutral
227,"Electro Fest 2021: arrancaron los descuentos y las 18 cuotas Encontraron restos fósiles de un Ictiosaurio en un campo en Mendoza, en plena cordillera",Neutral
228,"Encontraron restos fósiles de un Ictiosaurio en un campo en Mendoza, en plena cordillera Una vuelta por Key West en la limusina presidencial de Truman",Neutral
229,Una vuelta por Key West en la limusina presidencial de Truman La paradisíaca isla en la cual todos los visitantes son asesinados,Neutral
230,La paradisíaca isla en la cual todos los visitantes son asesinados DESPUÉS DE 40 AÑOS,Neutral
231,Recuperan los restos de tripulantes de un accidente aéreo en la cordillera de los Andes BOLIVIA 🇧🇴,Neutral
232,Cómo quitar los granos internos de forma correcta y sin lastimarse Cómo es la casa hecha con contenedores que vale 4.000.000 de dólares,Neutral
233,Cómo es la casa hecha con contenedores que vale 4.000.000 de dólares Fuerte cambio en el ranking de la ATP,Neutral
234,Fuerte cambio en el ranking de la ATP IMPACTANTE HALLAZGO,Neutral
235,Un jubilado descubrió un palacio medieval debajo de su jardín 20 claves para identificar una dieta destinada al fracaso,Neutral
236,20 claves para identificar una dieta destinada al fracaso Detuvieron a 5 personas por las agresiones a Alberto Fernández en Chubut. Más: http://clar.in/3tm6ZWc Detienen a un concejal entrerriano en Corrientes con más de 11 kilos de marihuana,Neutral
237,"Detienen a un concejal entrerriano en Corrientes con más de 11 kilos de marihuana Tras 18.000 terremotos en una semana, esperan una impactante erupción volcánica repleta de lava.",Neutral
238,"Tras 18.000 terremotos en una semana, esperan una erupción volcánica repleta de lava Inflación: llenar el freezer y la alacena ahora es mejor inversión que el dólar y el plazo fijo",Neutral
239,Inflación: llenar el freezer y la alacena ahora es mejor inversión que el dólar y el plazo fijo TODAS LAS NOVEDADES,Neutral
240,"Ahora, hasta la crema dental viene en tubos 100% reciclables Horacio Rodríguez Larreta y la falta de ministro de Justicia: “Me preocupa, hay vocación de avanzar sobre las instituciones”. Más: http://clar.in/30JqUlt Crece el escándalo: ahora Luciana Salazar publicó sus chats privados con el hijo de Martín Redrado.",Neutral
241,"Luciana Salazar filtró chats con el hijo de Martín Redrado El mundo en fotos, las mejores imágenes del día",Neutral
242,"El mundo en fotos, las mejores imágenes del día Apuñaló más de 100 veces a su madre y la decapitó",Neutral
243,Hija caníbal: apuñaló más de 100 veces a su madre y la decapitó El disco que consumió más de 150 horas de grabación y perduró en el tiempo.,Neutral
244,La Biblia de Vox Dei cumple 50 años: el día que el rock argentino hizo contacto con Dios Internaron a Guillermo Coppola por complicaciones respiratorias. Más: http://clar.in/2OwVlZL Graciela lucha para dar clases a niños indígenas sin conexión para aulas virtuales.,Neutral
245,Una maestra viaja en canoa para dar clases a niños indígenas Fusilaron a un soldado para robarle la moto en la puerta de su casa en José C. Paz,Neutral
246,Fusilaron a un soldado para robarle la moto en la puerta de su casa en José C. Paz La directora de Migraciones dijo que entraron al país delincuentes venezolanos por culpa de Mauricio Macri y salieron a cruzarla.,Neutral
247,Una funcionaria dijo que entraron al país delincuentes venezolanos por culpa de Macri La confesión de un asesor de Alberto Fernández sobre las vacunas,Neutral
